Categoria,Modelo,Marca,Tipo de veículo,Ano,Quilometragem,Potência do motor,Combustível,Câmbio,Direção,Cor,Portas,CEP,Município,Bairro,price,url,Final de placa
"Carros, vans e utilitários",RENAULT DUSTER OROCH DYNA. 1.6 HI-FLEX 16V MEC,RENAULT,Van/Utilitário,2016,117379,1.6,Flex,Manual,Hidráulica,Branco,4 portas,78060538,Cuiabá,Santo Antônio do Pedregal,61900.0,https://mt.olx.com.br/regiao-de-cuiaba/autos-e-pecas/carros-vans-e-utilitarios/duster-oroch-dynamique-1-6-flex-16-16-724554501,3
"Carros, vans e utilitários",TOYOTA ETIOS CROSS 1.5 FLEX 16V 5P MEC.,TOYOTA,Hatch,2014,76000,1.5,Flex,Manual,Elétrica,Prata,4 portas,78074000,Cuiabá,Recanto dos Pássaros,39500.0,https://mt.olx.com.br/regiao-de-cuiaba/autos-e-pecas/carros-vans-e-utilitarios/etios-cross-2014-886550633,6
"Carros, vans e utilitários",FORD ECOSPORT XLT FREESTYLE 1.6 FLEX 8V 5P,FORD,SUV,2015,111000,1.6,Álcool,Manual,Hidráulica,Branco,4 portas,78144348,Várzea Grande,Petrópolis,45000.0,https://mt.olx.com.br/regiao-de-cuiaba/autos-e-pecas/carros-vans-e-utilitarios/ecosport-1-6-manual-freestyle-886579400,8
"Carros, vans e utilitários",TOYOTA COROLLA GLI UPPER 1.8 FLEX 16V AUT.,TOYOTA,,2019,111111111,,Flex,Automático,,,,78115865,Várzea Grande,Ponte Nova,,https://mt.olx.com.br/regiao-de-cuiaba/autos-e-pecas/carros-vans-e-utilitarios/carro-886553758,
"Carros, vans e utilitários",GM - CHEVROLET CELTA 1.0/SUPER/N.PIQ.1.0 MPFI VHC 8V 3P,GM - CHEVROLET,Hatch,2005,2,1.0,Gasolina,Manual,Mecânica,Preto,2 portas,78068655,Cuiabá,Boa Esperança,14500.0,https://mt.olx.com.br/regiao-de-cuiaba/autos-e-pecas/carros-vans-e-utilitarios/celta-886574198,4
"Carros, vans e utilitários",FIAT STRADA WORKING HARD 1.4 FIRE FLEX 8V CS,FIAT,Pick-up,2020,125000,1.4,Flex,Manual,Hidráulica,Branco,2 portas,78028245,Cuiabá,Coophamil,58500.0,https://mt.olx.com.br/regiao-de-cuiaba/autos-e-pecas/carros-vans-e-utilitarios/strada-hard-working-1-4-2020-20-886550379,4
"Carros, vans e utilitários",VW - VOLKSWAGEN KOMBI CARAT,VW - VOLKSWAGEN,Passeio,2003,11111111,1.6,Gasolina,Manual,Mecânica,Branco,,78125070,Várzea Grande,Centro-Sul,7000.0,https://mt.olx.com.br/regiao-de-cuiaba/autos-e-pecas/carros-vans-e-utilitarios/kombi-886522789,
"Carros, vans e utilitários",FIAT STRADA TREKKING 1.4 MPI FIRE FLEX 8V CE,FIAT,Pick-up,2006,182000,1.4,Flex,Manual,Hidráulica,Prata,2 portas,78055000,Cuiabá,Morada da Serra,23000.0,https://mt.olx.com.br/regiao-de-cuiaba/autos-e-pecas/carros-vans-e-utilitarios/fiat-strada-886548675,2
"Carros, vans e utilitários",VW - VOLKSWAGEN PARATI GLSI 2.0 / GLS/ SURF 1.8,VW - VOLKSWAGEN,Passeio,1989,1,2.0 - 2.9,Álcool,Manual,Hidráulica,Cinza,2 portas,78060770,Cuiabá,Jardim Itália,11990.0,https://mt.olx.com.br/regiao-de-cuiaba/autos-e-pecas/carros-vans-e-utilitarios/parati-turbo-1989-886518187,5
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL,VW - VOLKSWAGEN,,2004,120000,,Flex,Manual,,Branco,2 portas,78158064,Várzea Grande,Jardim dos Estados,9500.0,https://mt.olx.com.br/regiao-de-cuiaba/autos-e-pecas/carros-vans-e-utilitarios/gol-g3-2004-886517580,0
"Carros, vans e utilitários",TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,Passeio,2018,57000,2.0 - 2.9,Flex,Automático,Hidráulica,Branco,4 portas,78050950,Cuiabá,Bosque da Saúde,92000.0,https://mt.olx.com.br/regiao-de-cuiaba/autos-e-pecas/carros-vans-e-utilitarios/corola-2018-xei-886506889,2
"Carros, vans e utilitários",VW - VOLKSWAGEN POLO SEDAN 1.6 MI 101CV 8V 4P,VW - VOLKSWAGEN,Sedã,2004,179000,1.6,Gasolina,Manual,Hidráulica,Preto,4 portas,78840000,Campo Verde,,19000.0,https://mt.olx.com.br/regiao-de-rondonopolis-e-sinop/autos-e-pecas/carros-vans-e-utilitarios/polo-2004-completo-886515533,0
"Carros, vans e utilitários",FORD FIESTA 1.6 8V FLEX/CLASS 1.6 8V FLEX 5P,FORD,Passeio,2009,128506,1.6,Flex,Manual,Hidráulica,Preto,4 portas,78790000,Itiquira,,21000.0,https://mt.olx.com.br/regiao-de-cuiaba/autos-e-pecas/carros-vans-e-utilitarios/fiesta-1-6-2009-886517074,1
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO CROSS 1.6 MI TOTAL FLEX 8V CE,VW - VOLKSWAGEN,Pick-up,2017,64000,1.6,Flex,Manual,Hidráulica,Cinza,2 portas,78500000,Colíder,,70000.0,https://mt.olx.com.br/regiao-de-rondonopolis-e-sinop/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-saveiro-1-6-cross-cd-16v-886489580,7
"Carros, vans e utilitários",FORD F-250 XL 4.2 V6,FORD,Pick-up,1999,325684,3.0 - 3.9,Diesel,Manual,Hidráulica,Vermelho,,78850000,Primavera do Leste,,70000.0,https://mt.olx.com.br/regiao-de-rondonopolis-e-sinop/autos-e-pecas/carros-vans-e-utilitarios/ford-f-250-mwm-turbo-diesel-ano-99-886483297,1
"Carros, vans e utilitários",TOYOTA HILUX CD SRV 4X4 2.8 TDI DIESEL AUT.,TOYOTA,Pick-up,2019,120000,2.0 - 2.9,Diesel,Automático,Elétrica,Prata,4 portas,78450000,Nova Mutum,,210000.0,https://mt.olx.com.br/regiao-de-cuiaba/autos-e-pecas/carros-vans-e-utilitarios/hilux-srv-diesel-4x4-886481392,0
"Carros, vans e utilitários",VW - VOLKSWAGEN FOX 1.6 MI TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2012,65000,1.6,Flex,Manual,Hidráulica,Preto,4 portas,78040828,Cuiabá,Vila Militar,28500.0,https://mt.olx.com.br/regiao-de-cuiaba/autos-e-pecas/carros-vans-e-utilitarios/vendo-fox-1-6-2012-28-500-0-886478297,2
"Carros, vans e utilitários",RENAULT LOGAN EXPRESSION FLEX 1.6 16V 4P,RENAULT,Sedã,2011,192209,1.6,Flex,Manual,Hidráulica,Cinza,4 portas,78005340,Cuiabá,Centro-Norte,21000.0,https://mt.olx.com.br/regiao-de-cuiaba/autos-e-pecas/carros-vans-e-utilitarios/logan-hi-flex-2011-1-6-886464115,5
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL,VW - VOLKSWAGEN,,2013,99999999,,,,,,,78500000,Colíder,,,https://mt.olx.com.br/regiao-de-rondonopolis-e-sinop/autos-e-pecas/carros-vans-e-utilitarios/carro-taxi-com-ponto-na-marechal-rondon-886453386,
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL GT/GTS 1.8,VW - VOLKSWAGEN,Hatch,1993,0,1.8,Gasolina,Manual,,Vermelho,2 portas,78000000,Cuiabá,,43990.0,https://mt.olx.com.br/regiao-de-cuiaba/autos-e-pecas/carros-vans-e-utilitarios/gol-gts-bordo-vermelho-886449862,8
"Carros, vans e utilitários",GM - CHEVROLET S10 PICK-UP LTZ 2.4 F.POWER 4X2 CD,GM - CHEVROLET,,2014,0,2.0 - 2.9,Flex,Manual,Mecânica,Preto,,78115295,Várzea Grande,Ponte Nova,79900.0,https://mt.olx.com.br/regiao-de-cuiaba/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-s10-ltz-fd2-2014-flex-875500476,6
"Carros, vans e utilitários",FIAT SIENA CELEBRATION 1.0 FIRE FLEX 8V 4P,FIAT,Sedã,2007,158000,1.0,Flex,Manual,Hidráulica,Branco,4 portas,78015190,Cuiabá,Dom Aquino,15990.0,https://mt.olx.com.br/regiao-de-cuiaba/autos-e-pecas/carros-vans-e-utilitarios/siena-r-3-500-de-entrada-leia-o-anuncio-886463407,4
"Carros, vans e utilitários",VW - VOLKSWAGEN POLO HIGHLINE 200 TSI 1.0 FLEX 12V AUT.,VW - VOLKSWAGEN,,2020,14000,,Flex,Automático,,Branco,,78005580,Cuiabá,Araés,90990.0,https://mt.olx.com.br/regiao-de-cuiaba/autos-e-pecas/carros-vans-e-utilitarios/polo-highline-200-tsi-886392220,6
"Carros, vans e utilitários",GM - CHEVROLET SPIN LTZ 1.8 8V ECONO.FLEX 5P AUT.,GM - CHEVROLET,Passeio,2014,43330,1.8,Flex,Automático,Hidráulica,Branco,4 portas,78008800,Cuiabá,Lixeira,47990.0,https://mt.olx.com.br/regiao-de-cuiaba/autos-e-pecas/carros-vans-e-utilitarios/spin-1-8-ltz-automatico-flex-2014-2014-7-lugares-882874299,6
"Carros, vans e utilitários",TOYOTA COROLLA GLI 1.8 FLEX 16V  AUT.,TOYOTA,Sedã,2019,49000,1.8,Flex,Automático,Elétrica,Branco,4 portas,78000000,Cuiabá,,55000.0,https://mt.olx.com.br/regiao-de-cuiaba/autos-e-pecas/carros-vans-e-utilitarios/agio-corolla-18-19-886405696,9
"Carros, vans e utilitários",JEEP RENEGADE SPORT 1.8 4X2 FLEX 16V MEC.,JEEP,SUV,2017,62000,1.8,Flex,Manual,Hidráulica,Preto,4 portas,78065828,Cuiabá,Barbado,65990.0,https://mt.olx.com.br/regiao-de-cuiaba/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-sport-1-8-flex-886423625,
"Carros, vans e utilitários",BMW 328IA GT M SPORT 2.0 TURBO 16V 245CV 5P,BMW,Sedã,2015,52000,2.0 - 2.9,Flex,Automático,Elétrica,Branco,4 portas,78088495,Cuiabá,Altos do Coxipó,110000.0,https://mt.olx.com.br/regiao-de-cuiaba/autos-e-pecas/carros-vans-e-utilitarios/bmw-328i-sport-2-0-active-flex-2015-aut-telo-solar-886388276,0
"Carros, vans e utilitários",GM - CHEVROLET CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,GM - CHEVROLET,Sedã,1992,10000,2.0 - 2.9,Gasolina,Manual,Hidráulica,Vermelho,4 portas,78000000,Cuiabá,,9000.0,https://mt.olx.com.br/regiao-de-cuiaba/autos-e-pecas/carros-vans-e-utilitarios/monza-92-886369614,0
"Carros, vans e utilitários",VW - VOLKSWAGEN UP! 1.0 TOTAL FLEX 12V 5P,VW - VOLKSWAGEN,Hatch,2014,110000,,Flex,Manual,Hidráulica,Vermelho,4 portas,78058000,Cuiabá,Morada da Serra,29999.0,https://mt.olx.com.br/regiao-de-cuiaba/autos-e-pecas/carros-vans-e-utilitarios/up-1-0-14-15-completo-4p-886371151,
"Carros, vans e utilitários",MERCEDES-BENZ C-180 CGI EXC. 1.6/1.6 FLEX TB 16V  AUT.,MERCEDES-BENZ,Sedã,2018,41000,1.6,Flex,Automático,Elétrica,Branco,4 portas,78045008,Cuiabá,Quilombo,154000.0,https://mt.olx.com.br/regiao-de-cuiaba/autos-e-pecas/carros-vans-e-utilitarios/mercedes-benz-c180-exclusive-flex-2018-886385153,1
"Carros, vans e utilitários",TOYOTA HILUX SW4 SRX DIAMO. 4X4 2.8 TB DIE AUT,TOYOTA,SUV,2007,199,3.0 - 3.9,Diesel,Automático,Hidráulica,Preto,4 portas,78118060,Várzea Grande,Cristo Rei,95990.0,https://mt.olx.com.br/regiao-de-cuiaba/autos-e-pecas/carros-vans-e-utilitarios/sw4-muito-zera-4-x-4-95900-886368307,8
"Carros, vans e utilitários",GM - CHEVROLET ONIX HATCH 1.0 12V FLEX 5P MEC,GM - CHEVROLET,Hatch,2021,0,1.0,Flex,Manual,Elétrica,Preto,4 portas,78008800,Cuiabá,Lixeira,58990.0,https://mt.olx.com.br/regiao-de-cuiaba/autos-e-pecas/carros-vans-e-utilitarios/onix-1-0-joy-black-flex-2020-2021-zero-km-824438068,7
"Carros, vans e utilitários",FORD FIESTA SED. 1.6 8V FLEX 4P,FORD,Sedã,2011,135000,1.6,Flex,Manual,Hidráulica,Preto,4 portas,78130377,Várzea Grande,Ikaray,22000.0,https://mt.olx.com.br/regiao-de-cuiaba/autos-e-pecas/carros-vans-e-utilitarios/fiesta-sedam-1-6-886345009,1
"Carros, vans e utilitários",RENAULT SANDERO EXPRESSION FLEX 1.6 16V 5P,RENAULT,Passeio,2013,133000,1.6,Flex,Manual,Hidráulica,Cinza,4 portas,78015050,Cuiabá,Dom Aquino,26000.0,https://mt.olx.com.br/regiao-de-cuiaba/autos-e-pecas/carros-vans-e-utilitarios/renault-sandero-886338969,8
"Carros, vans e utilitários",FIAT STRADA WORKING HARD 1.4 FIRE FLEX 8V CS,FIAT,Pick-up,2020,49000,1.4,Flex,Manual,Hidráulica,Branco,2 portas,78088708,Cuiabá,São Francisco,54700.0,https://mt.olx.com.br/regiao-de-cuiaba/autos-e-pecas/carros-vans-e-utilitarios/strada-2020-19-20-hardworking-top-886338300,7
"Carros, vans e utilitários",GM - CHEVROLET SPIN ADVANTAGE 1.8 8V ECONO.FLEX 5P AUT.,GM - CHEVROLET,SUV,2015,80000,1.8,Flex,Automático,Hidráulica,Cinza,4 portas,78052025,Cuiabá,Doutor Fábio Leite,35000.0,https://mt.olx.com.br/regiao-de-cuiaba/autos-e-pecas/carros-vans-e-utilitarios/vendo-spin-2015-886323829,8
"Carros, vans e utilitários",FIAT STILO DUALOGIC 1.8 FLEX 8V 5P,FIAT,Hatch,2009,91300,1.8,Flex,Automático,Hidráulica,Prata,4 portas,78015250,Cuiabá,Dom Aquino,21000.0,https://mt.olx.com.br/regiao-de-cuiaba/autos-e-pecas/carros-vans-e-utilitarios/um-carro-muito-bom-para-viajar-886314925,7
"Carros, vans e utilitários",MITSUBISHI PAJERO TR4 2.0 BLIND. 16V 131CV 4X4 AUT.,MITSUBISHI,Hatch,2005,125800,2.0 - 2.9,Gasolina,Automático,Mecânica,Prata,4 portas,78500000,Colíder,,18000.0,https://mt.olx.com.br/regiao-de-rondonopolis-e-sinop/autos-e-pecas/carros-vans-e-utilitarios/pajero-tr4-automatica-2005-2005-886263786,9
"Carros, vans e utilitários",GM - CHEVROLET CELTA,GM - CHEVROLET,Hatch,2001,0,,,Manual,,Branco,2 portas,78000000,Cuiabá,,11000.0,https://mt.olx.com.br/regiao-de-cuiaba/autos-e-pecas/carros-vans-e-utilitarios/celta-1-0-886276551,1
"Carros, vans e utilitários",VW - VOLKSWAGEN CROSSFOX  I MOTION 1.6 T. FLEX 16V 5P,VW - VOLKSWAGEN,Hatch,2015,68000,1.6,Flex,Automático,Elétrica,Branco,4 portas,78025453,Cuiabá,Porto,52000.0,https://mt.olx.com.br/regiao-de-cuiaba/autos-e-pecas/carros-vans-e-utilitarios/crossfox-2015-2016-886277792,9
"Carros, vans e utilitários",GM - CHEVROLET S10,GM - CHEVROLET,Pick-up,2002,11111111,2.0 - 2.9,Gasolina,Manual,Hidráulica,Prata,2 portas,78180000,Santo Antônio do Leverger,,22000.0,https://mt.olx.com.br/regiao-de-cuiaba/autos-e-pecas/carros-vans-e-utilitarios/s10-s-886284958,1
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.0 TREND/ POWER 8V 4P,VW - VOLKSWAGEN,Passeio,2012,201,1.0,Flex,Manual,Mecânica,Vermelho,4 portas,78460000,Nobres,,22000.0,https://mt.olx.com.br/regiao-de-cuiaba/autos-e-pecas/carros-vans-e-utilitarios/vende-gol-g4-super-conservado-886276209,3
"Carros, vans e utilitários",GM - CHEVROLET CORSA HAT. MAXX 1.8 MPFI 8V FLEXPOWER 5P,GM - CHEVROLET,Hatch,2009,1196,1.4,Flex,Manual,Mecânica,Prata,4 portas,78098672,Cuiabá,Jardim Industriário,21000.0,https://mt.olx.com.br/regiao-de-cuiaba/autos-e-pecas/carros-vans-e-utilitarios/carro-corsa-886306133,7
"Carros, vans e utilitários",GM - CHEVROLET MONZA SL/E SR 2.0,GM - CHEVROLET,,1991,737763,,Álcool,,Hidráulica,,2 portas,78015090,Cuiabá,Dom Aquino,3000.0,https://mt.olx.com.br/regiao-de-cuiaba/autos-e-pecas/carros-vans-e-utilitarios/monza-1991-886262844,
"Carros, vans e utilitários",FIAT PALIO SPORTING 1.6 FLEX 16V 5P,FIAT,Hatch,2013,88000,1.6,Flex,Manual,Hidráulica,Amarelo,4 portas,78008800,Cuiabá,Lixeira,36990.0,https://mt.olx.com.br/regiao-de-cuiaba/autos-e-pecas/carros-vans-e-utilitarios/palio-sporting-1-6-flex-modelo-2013-super-conservado-886263230,7
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL,VW - VOLKSWAGEN,Antigo,1986,0,1.6,Flex,Manual,,Branco,2 portas,78088808,Cuiabá,Jardim Passaredo,3800.0,https://mt.olx.com.br/regiao-de-cuiaba/autos-e-pecas/carros-vans-e-utilitarios/gol-quadrado-886259110,
"Carros, vans e utilitários",FIAT SIENA EL 1.4 MPI FIRE FLEX 8V 4P,FIAT,Sedã,2019,55000,1.4,Flex,Manual,Hidráulica,Preto,4 portas,78118370,Várzea Grande,Cristo Rei,51000.0,https://mt.olx.com.br/regiao-de-cuiaba/autos-e-pecas/carros-vans-e-utilitarios/so-vendo-886260209,2
"Carros, vans e utilitários",TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,Sedã,2010,160000,2.0 - 2.9,Flex,Automático,Hidráulica,Preto,4 portas,78118353,Várzea Grande,Cristo Rei,52900.0,https://mt.olx.com.br/regiao-de-cuiaba/autos-e-pecas/carros-vans-e-utilitarios/toyota-886254790,0
"Carros, vans e utilitários",VW - VOLKSWAGEN VOYAGE TRENDLINE 1.6 T.FLEX 8V 4P,VW - VOLKSWAGEN,Sedã,2018,3,1.6,Flex,Automático,Elétrica,Cinza,4 portas,78068280,Cuiabá,Santa Cruz,59900.0,https://mt.olx.com.br/regiao-de-cuiaba/autos-e-pecas/carros-vans-e-utilitarios/seminovos-ariel-veiculos-886253297,8
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL CLI / CL 1.8,VW - VOLKSWAGEN,Hatch,1990,0,1.8,Gasolina,Manual,Mecânica,Outra,2 portas,78088580,Cuiabá,Jardim dos Ipês,8000.0,https://mt.olx.com.br/regiao-de-cuiaba/autos-e-pecas/carros-vans-e-utilitarios/gol-quadrado-motor-novo-vendo-ou-troco-por-moto-do-meu-interesse-886251641,7
"Carros, vans e utilitários",HYUNDAI HB20S COPA DO MUNDO 1.6 FLEX 16V AUT.,HYUNDAI,Sedã,2019,91000,1.6,Flex,Automático,Elétrica,Prata,4 portas,78115200,Várzea Grande,Ponte Nova,65000.0,https://mt.olx.com.br/regiao-de-cuiaba/autos-e-pecas/carros-vans-e-utilitarios/hb20-seda-copa-do-mundo-1-6-flex-2019-886244787,5
"Carros, vans e utilitários",VW - VOLKSWAGEN KOMBI FURGÃO 1.4 MI TOTAL FLEX 8V,VW - VOLKSWAGEN,Van/Utilitário,2013,180000,1.4,Flex,Manual,Mecânica,Branco,2 portas,78008000,Cuiabá,Baú,30000.0,https://mt.olx.com.br/regiao-de-cuiaba/autos-e-pecas/carros-vans-e-utilitarios/kombi-2013-886203854,7
"Carros, vans e utilitários",TOYOTA ETIOS XLS 1.5 FLEX 16V 5P MEC.,TOYOTA,Hatch,2013,200000,1.5,Flex,Manual,Elétrica,Branco,4 portas,78000000,Cuiabá,,28000.0,https://mt.olx.com.br/regiao-de-cuiaba/autos-e-pecas/carros-vans-e-utilitarios/toyota-etios-1-5-13-13-r-28-000-886203488,
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL 1.0 PLUS 8V 4P,VW - VOLKSWAGEN,Passeio,2010,0,1.0,Flex,Manual,Hidráulica,Prata,4 portas,78025564,Cuiabá,Porto,20000.0,https://mt.olx.com.br/regiao-de-cuiaba/autos-e-pecas/carros-vans-e-utilitarios/gol-g-5-886203114,2
"Carros, vans e utilitários",GM - CHEVROLET VECTRA EXPRESSION 2.0 MPFI FLEXPOWER MEC,GM - CHEVROLET,Sedã,2009,180000,2.0 - 2.9,Flex,Manual,Hidráulica,Branco,4 portas,78130377,Várzea Grande,Ikaray,27900.0,https://mt.olx.com.br/regiao-de-cuiaba/autos-e-pecas/carros-vans-e-utilitarios/vectra-2-0-flexpower-886180058,5
"Carros, vans e utilitários",PEUGEOT 207 SW XR SPORT 1.4 FLEX 8V 5P,PEUGEOT,Sedã,2011,157980,1.4,Flex,Manual,Hidráulica,Cinza,4 portas,78158408,Várzea Grande,Jardim dos Estados,19000.0,https://mt.olx.com.br/regiao-de-cuiaba/autos-e-pecas/carros-vans-e-utilitarios/vende-se-peugeot-207-pasion-886190930,1
"Carros, vans e utilitários",VW - VOLKSWAGEN SAVEIRO TRENDLINE 1.6 T.FLEX 8V CE,VW - VOLKSWAGEN,Pick-up,2015,1436,1.6,Gasolina,Manual,Hidráulica,Branco,2 portas,78932000,"Primavera, Sorriso",Centro,43000.0,https://mt.olx.com.br/regiao-de-rondonopolis-e-sinop/autos-e-pecas/carros-vans-e-utilitarios/saveiro-2014-15-completa-886166020,8
"Carros, vans e utilitários",FORD FIESTA SE 1.6 16V FLEX 5P,FORD,Sedã,2011,130000,1.6,Flex,Manual,Hidráulica,Preto,4 portas,78130377,Várzea Grande,Ikaray,34900.0,https://mt.olx.com.br/regiao-de-cuiaba/autos-e-pecas/carros-vans-e-utilitarios/new-fiesta-se-886175010,7
"Carros, vans e utilitários",GM - CHEVROLET S10 PICK-UP 2.4 MPFI 8V 128CV CD 4P,GM - CHEVROLET,Pick-up,2001,200000,2.0 - 2.9,Gasolina,Manual,Hidráulica,Prata,2 portas,78130377,Várzea Grande,Ikaray,36900.0,https://mt.olx.com.br/regiao-de-cuiaba/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-s10-886177214,4
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL (NOVO) 1.0 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,Hatch,2011,206500,1.0,Flex,Manual,Mecânica,Prata,4 portas,78320000,Juína,,19000.0,https://mt.olx.com.br/regiao-de-rondonopolis-e-sinop/autos-e-pecas/carros-vans-e-utilitarios/gol-g5-10-11-886168430,7
"Carros, vans e utilitários",FIAT MAREA SX 2.0 20V 4P,FIAT,Passeio,1999,100000,2.0 - 2.9,Gasolina,Manual,Hidráulica,Cinza,4 portas,78053489,Cuiabá,Morada do Ouro,15000.0,https://mt.olx.com.br/regiao-de-cuiaba/autos-e-pecas/carros-vans-e-utilitarios/vendo-fiat-marea-sx-weekend-2-0-20v-886168046,1
"Carros, vans e utilitários",VW - VOLKSWAGEN GOL TRENDLINE 1.6 T.FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2013,120000,1.6,Flex,Manual,Hidráulica,Prata,4 portas,78080270,Cuiabá,Parque Ohara,16000.0,https://mt.olx.com.br/regiao-de-cuiaba/autos-e-pecas/carros-vans-e-utilitarios/vendo-agio-gol-g5-1-6-886161309,5
"Carros, vans e utilitários",FIAT MAREA WEEKEND SX 1.8 16V 4P,FIAT,Passeio,1999,100000,1.8,Gasolina,Manual,Hidráulica,Preto,4 portas,78015210,Cuiabá,Dom Aquino,3000.0,https://mt.olx.com.br/regiao-de-cuiaba/autos-e-pecas/carros-vans-e-utilitarios/marea-motor-parou-de-funcionar-886153358,5
"Carros, vans e utilitários",HYUNDAI AZERA GLS 3.3 V6 24V 4P AUT.,HYUNDAI,Sedã,2009,160000,3.0 - 3.9,Gasolina,Automático,Hidráulica,Preto,4 portas,78740036,Rondonópolis,Vila Aurora I,32000.0,https://mt.olx.com.br/regiao-de-rondonopolis-e-sinop/autos-e-pecas/carros-vans-e-utilitarios/azera-completo-886139442,5
"Carros, vans e utilitários",RENAULT SANDERO EXPRESSION HI-FLEX 1.6 8V 5P,RENAULT,Hatch,2011,14488,1.6,Flex,Manual,Hidráulica,Prata,4 portas,78690000,Nova Xavantina,,27000.0,https://mt.olx.com.br/regiao-de-rondonopolis-e-sinop/autos-e-pecas/carros-vans-e-utilitarios/sandero-2011-886112389,5
"Carros, vans e utilitários",FIAT TORO FREEDOM 2.0 16V 4X4 TB DIESEL MEC.,FIAT,Pick-up,2019,18000,2.0 - 2.9,Diesel,Automático,Hidráulica,,4 portas,78055000,Cuiabá,Morada da Serra,,https://mt.olx.com.br/regiao-de-cuiaba/autos-e-pecas/carros-vans-e-utilitarios/fiat-toro-ranch-2-0-16v-4x4-diesel-aut-886128559,0
"Carros, vans e utilitários",VW - VOLKSWAGEN FOX 1.0 MI TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,Hatch,2008,120000,1.0,Flex,Manual,Hidráulica,Prata,4 portas,78015200,Cuiabá,Dom Aquino,18990.0,https://mt.olx.com.br/regiao-de-cuiaba/autos-e-pecas/carros-vans-e-utilitarios/fox-trend-2008-2007-motor-otimo-e-cambio-886114944,0
"Carros, vans e utilitários",GM - CHEVROLET ASTRA,GM - CHEVROLET,,2002,0,,Gasolina,Manual,Hidráulica,Prata,4 portas,78150752,Várzea Grande,Santa Isabel,14800.0,https://mt.olx.com.br/regiao-de-cuiaba/autos-e-pecas/carros-vans-e-utilitarios/astra-2-0-prata-886115055,
"Carros, vans e utilitários",VW - VOLKSWAGEN AMAROK HIGHLINE CD 2.0 16V TDI 4X4 DIES.,VW - VOLKSWAGEN,Pick-up,2014,220000,2.0 - 2.9,Diesel,Automático,Hidráulica,Preto,4 portas,78548000,Nova Santa Helena,,100000.0,https://mt.olx.com.br/regiao-de-rondonopolis-e-sinop/autos-e-pecas/carros-vans-e-utilitarios/amarok-higline-886112058,0
"Carros, vans e utilitários",GM - CHEVROLET SEDAN PLUS LT 1.0 12V 4P MEC,GM - CHEVROLET,,2020,10000,,,,,,,78050030,Cuiabá,Bosque da Saúde,55900.0,https://mt.olx.com.br/regiao-de-cuiaba/autos-e-pecas/carros-vans-e-utilitarios/financiamos-ate-100-onix-1-0-2020-886111045,
"Carros, vans e utilitários",GM - CHEVROLET ASTRA 2.0 8V/ CD 2.0 8V HATCHBACK 5P MEC,GM - CHEVROLET,Hatch,2011,180000,2.0 - 2.9,Flex,Manual,Hidráulica,Branco,4 portas,78370000,Nova Olímpia,,28000.0,https://mt.olx.com.br/regiao-de-cuiaba/autos-e-pecas/carros-vans-e-utilitarios/astra-2011-886110835,3
"Carros, vans e utilitários",CBT JIPE JAVALI 3.0 4X4 DIESEL,CBT JIPE,Antigo,1992,69229,3.0 - 3.9,Diesel,Manual,Mecânica,Amarelo,2 portas,78760000,Guiratinga,,35000.0,https://mt.olx.com.br/regiao-de-rondonopolis-e-sinop/autos-e-pecas/carros-vans-e-utilitarios/jeep-javali-886109511,0
"Carros, vans e utilitários",VW - VOLKSWAGEN NEW BEETLE 2.0 MI MEC./AUT.,VW - VOLKSWAGEN,Hatch,2009,99999999,2.0 - 2.9,Gasolina,Automático,Hidráulica,Prata,2 portas,78061316,Cuiabá,Jardim Itália,42000.0,https://mt.olx.com.br/regiao-de-cuiaba/autos-e-pecas/carros-vans-e-utilitarios/new-beetle-886106901,8
"Carros, vans e utilitários",TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,Sedã,2017,54000,2.0 - 2.9,Flex,Automático,Elétrica,Preto,4 portas,78455000,Lucas do Rio Verde,,89000.0,https://mt.olx.com.br/regiao-de-cuiaba/autos-e-pecas/carros-vans-e-utilitarios/corolla-xei-2017-886102722,3
